Title;id;adult;backdrop_path;belongs_to_collection;budget;genres;homepage;original_language;original_title;overview;popularity;poster_path;production_companies;production_countries;release_date;revenue;runtime;spoken_languages;status;tagline;video;vote_average;vote_count
The Sparks Brothers;776485.0;False;/8elBDylFThvAsuwYdBAsCQC9l0Z.jpg;;0.0;[{'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}];https://www.focusfeatures.com/the-sparks-brothers/;en;The Sparks Brothers;Take a musical odyssey through five weird and wonderful decades with brothers Ron & Russell Mael, celebrating the inspiring legacy of Sparks: your favorite band’s favorite band.;7.013;/1O0J20bIE2vjSdj1IlHhe9D29CM.jpg;[{'id': 131464, 'logo_path': None, 'name': 'Complete Fiction', 'origin_country': 'GB'}, {'id': 145758, 'logo_path': None, 'name': 'MRC Non-Fiction', 'origin_country': 'US'}];[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}];2021-06-18;677946.0;140.0;[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}];Released;50 years. 25 albums. 345 songs. Unlimited genius.;False;7.266;47.0
Truman & Tennessee: An Intimate Conversation;730081.0;False;/pmsfi7seRvhj5FpR1T1USD08txG.jpg;;0.0;[{'id': 99, 'name': 'Documentary'}];https://www.trumantennessee.co.uk;en;Truman & Tennessee: An Intimate Conversation;The parallel lives of writer Truman Capote (1924-84) and playwright Tennessee Williams (1911-83): two friends, two geniuses who, while creating sublime works, were haunted by the ghosts of the past, the shadow of constant doubt, the demon of addictions and the blinding, deceptive glare of success.;2.106;/yBLui5HtiyAFWQqVXjqSdJeRLdv.jpg;[{'id': 96264, 'logo_path': None, 'name': 'Fischio Films', 'origin_country': 'US'}, {'id': 155136, 'logo_path': None, 'name': 'Peaceable Assembly', 'origin_country': 'US'}, {'id': 155137, 'logo_path': None, 'name': 'Gigantic Studios', 'origin_country': 'US'}];[{'iso_3166_1': 'US', 'name': 'United States of America'}];2021-06-18;0.0;86.0;[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}];Released;;False;6.0;1.0
Stalker;1004130.0;False;/hGU7ayQIZB8HMkdi4S8R8tHyd6k.jpg;;0.0;[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}];;en;Stalker;Rose Hepburn, a young actor working in horror movies, returns to her empty hotel. Forced to use the old freight elevator, it jolts to a halt on the twelfth floor, leaving her trapped with an unusual stranger. Left with no mobile phone signal as a storm approaches, tensions escalate and suspicions rise when Rose discovers the identity of the mysterious man is Daniel Reed, a camera operator on her latest movie, who is seemingly obsessed with her. As the elevator hangs precariously high about to plunge down at any minute, some harsh truths and actions start unfolding.;6.866;/A76JcuUARHFBlLy3aPC7c4tQLyM.jpg;[];[];2022-08-28;0.0;93.0;[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}];Released;Who is the hunter?;False;4.1;8.0
Love Spreads;695396.0;False;/3tIyRjmQs6osKcLmQf68LZTDn3Q.jpg;;0.0;[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}];;en;Love Spreads;It is time to record the all important second album and Glass Heart is breaking in a million pieces. Away from touring and performing the band is not in harmony, and no amount of history in Rockfield Studios is going to solve that. Three very different songwriters, one desperate producer, a label exec and a keyboard collide.;2.23;/m6jZmJmaotVIuQvCuR7ORrnW3EB.jpg;[{'id': 48389, 'logo_path': '/pnRdAsRvdHzV7PDr9PtftglViho.png', 'name': 'Dignity Film Finance', 'origin_country': 'GB'}];[];2021-06-18;0.0;93.0;[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}];Released;;False;6.0;6.0
A Crime on the Bayou;763040.0;False;/6uu0phYrwibSJvMKDcstYWBpStK.jpg;;0.0;[{'id': 99, 'name': 'Documentary'}];http://acrimeonthebayou.com;en;A Crime on the Bayou;A Crime on the Bayou is the story of Gary Duncan, a Black teenager from Plaquemines Parish, a swampy strip of land south of New Orleans. In 1966, Duncan tries to break up an argument between white and Black teenagers outside a newly integrated school. He gently lays his hand on a white boy’s arm. The boy recoils like a snake. That night, police burst into Duncan’s trailer and arrest him for assault on a minor. A young Jewish attorney, Richard Sobol, leaves his prestigious D.C. firm to volunteer in New Orleans. With his help, Duncan bravely stands up to a racist legal system powered by a white supremacist boss to challenge his unfair arrest. Their fight goes all the way to the U.S. Supreme Court, and their lifelong friendship is forged.;2.38;/xnAzMZ2uJNATYwAVf1RTzGYtd8X.jpg;[{'id': 53215, 'logo_path': None, 'name': 'Get Lifted Film Company', 'origin_country': 'US'}, {'id': 66478, 'logo_path': '/u7WmMkfo9MqsqfD5cuDAbd0u1qY.png', 'name': 'Artemis Rising', 'origin_country': 'US'}, {'id': 118155, 'logo_path': '/1lBVhKMuTT2HXSCOgax07aWSik5.png', 'name': 'Shout! Studios', 'origin_country': 'US'}, {'id': 152942, 'logo_path': None, 'name': 'Augusta Films', 'origin_country': 'US'}];[{'iso_3166_1': 'US', 'name': 'United States of America'}];2021-06-18;0.0;91.0;[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}];Released;;False;5.0;1.0
Good on Paper;823461.0;False;/enlicWSFU0H2JNe3TgHNe4RIGWT.jpg;;0.0;[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}];https://www.netflix.com/title/81406319;en;Good on Paper;After years of putting her career ahead of love, stand-up comic Andrea Singer has stumbled upon the perfect guy. On paper, he checks all the boxes but is he everything he appears to be?;10.163;/hkU2FQNWUEQFgLrDGrpZQ7Y17zx.jpg;[{'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}, {'id': 18346, 'logo_path': '/vRQOTOMEohkoIfPNoDIZV0DfIwE.png', 'name': 'Burn Later Productions', 'origin_country': 'US'}, {'id': 82475, 'logo_path': None, 'name': 'Meridian Content', 'origin_country': ''}];[{'iso_3166_1': 'US', 'name': 'United States of America'}];2021-06-23;0.0;92.0;[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}];Released;If he checks all your boxes, check again.;False;5.663;255.0
F9;385128.0;False;/fWjcUTKOKsAPK4VUAzEQW4kN4K6.jpg;{'id': 9485, 'name': 'The Fast and the Furious Collection', 'poster_path': '/yvr1Ziehgps1VJyug8nnezTJRJW.jpg', 'backdrop_path': '/gC9BUFiROWtaMsluGYziZ6lR4OJ.jpg'};200000000.0;[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}];https://www.thefastsaga.com;en;F9;Dominic Toretto and his crew battle the most skilled assassin and high-performance driver they've ever encountered: his forsaken brother.;243.284;/bOFaAXmWWXC3Rbv4u4uM9ZSzRXP.jpg;[{'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}, {'id': 333, 'logo_path': '/5xUJfzPZ8jWJUDzYtIeuPO4qPIa.png', 'name': 'Original Film', 'origin_country': 'US'}, {'id': 1225, 'logo_path': '/rIxhJMR7oK8b2fMakmTfRLY2TZv.png', 'name': 'One Race', 'origin_country': 'US'}, {'id': 34530, 'logo_path': None, 'name': 'Perfect Storm Entertainment', 'origin_country': 'US'}];[{'iso_3166_1': 'US', 'name': 'United States of America'}];2021-05-19;726229501.0;143.0;[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}];Released;Justice is coming.;False;7.234;5788.0
The Ice Road;646207.0;False;/5MlvT4DZIdkpb7A9t375HVoiJ1v.jpg;;0.0;[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}];;en;The Ice Road;After a remote diamond mine collapses in far northern Canada, an ice road driver must lead an impossible rescue mission over a frozen ocean to save the trapped miners.;28.757;/pj6UQPrtmC0snzPeU1HUhGWTgz6.jpg;[{'id': 14589, 'logo_path': '/5WrEKsyGdTfT3T075EukSoIuxSU.png', 'name': 'Code Entertainment', 'origin_country': 'US'}, {'id': 19456, 'logo_path': '/d6rHHbJPFkDlULQsvxYgRh9McvN.png', 'name': 'Envision Media Arts', 'origin_country': 'US'}, {'id': 33603, 'logo_path': '/K1SdQd49Kx3QRx0djfHbzeotCz.png', 'name': 'ShivHans Pictures', 'origin_country': ''}, {'id': 33768, 'logo_path': '/f8TDXTNoj4G4eRCKlUpG3KYQj9I.png', 'name': 'The Solution', 'origin_country': 'US'}];[{'iso_3166_1': 'US', 'name': 'United States of America'}];2021-06-24;7502846.0;108.0;[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}];Released;This mission is on thin ice.;False;6.97;1361.0
Werewolves Within;800497.0;False;/bbFHu1kyMqV1s1tyVfoBC8tPtmT.jpg;;6500000.0;[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}];https://vanishingangle.com/werewolves-within;en;Werewolves Within;When a proposed pipeline creates hostilities between residents of a small town, a newly-arrived forest ranger must keep the peace after a snowstorm confines the townspeople to an old lodge. But when a mysterious creature begins terrorizing the group, their worst tendencies and prejudices rise to the surface, and it is up to the ranger to keep the residents alive, both from each other and the monster which plagues them.;38.655;/WoG2tvwanOMlU0qsbxpf9Qd3y.jpg;[{'id': 46453, 'logo_path': '/pftS6dWlYOqNKRHektMx3UiwOgS.png', 'name': 'Vanishing Angle', 'origin_country': 'US'}, {'id': 83857, 'logo_path': '/kwC8GXtLzHN7pQi2Fh7CJ8XcuwD.png', 'name': 'Ubisoft Film & Television', 'origin_country': 'FR'}];[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'US', 'name': 'United States of America'}];2021-06-25;937490.0;97.0;[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}];Released;A whodunnit with teeth.;False;6.053;367.0
False Positive;591634.0;False;/3aybNDRQivMsg6G3HUvmMsFSuHU.jpg;;0.0;[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}];https://a24films.com/films/false-positive;en;False Positive;After months of trying and failing to get pregnant, Lucy and Adrian finally find their dream fertility doctor in the illustrious Dr. Hindle. But after becoming pregnant with a healthy baby girl, Lucy begins to notice something sinister through Hindle's gleaming charm, and she sets out to uncover the unsettling truth about him.;12.784;/3HSov8EW2fI3oQbUJxOvnf684ej.jpg;[{'id': 41077, 'logo_path': '/1ZXsGaFPgrgS6ZZGS37AqD5uU12.png', 'name': 'A24', 'origin_country': 'US'}];[{'iso_3166_1': 'US', 'name': 'United States of America'}];2021-06-18;0.0;93.0;[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}];Released;Never underestimate a mother's intuition.;False;5.9;124.0
Lansky;693827.0;False;/yagbyodmRIzHOhyRnceeOSYYPe4.jpg;;183210.0;[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}];;en;Lansky;When the aging Meyer Lansky is investigated one last time by the Feds who suspect he has stashed away millions of dollars over half a century, the retired gangster spins a dizzying tale, revealing the untold truth about his life as the notorious boss of Murder Inc. and the National Crime Syndicate.;12.333;/weNMzi7WXuzoml2Wvm1VMEE7Ipq.jpg;[{'id': 5113, 'logo_path': '/qd5ru3vUvGb6dhXSzkHn7EQoX2D.png', 'name': '120dB Films', 'origin_country': 'US'}, {'id': 137373, 'logo_path': '/4OzujMDSLnAm7I0BCPL1D6RIoJ4.png', 'name': 'CaliWood Pictures', 'origin_country': 'US'}, {'id': 153438, 'logo_path': None, 'name': 'Above the Clouds Media Group', 'origin_country': ''}];[{'iso_3166_1': 'US', 'name': 'United States of America'}];2021-06-24;53478.0;119.0;[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}];Released;The man who turned crime into a billion dollar business.;False;6.2;89.0
I Carry You with Me;653594.0;False;/pEaswlPhx6ocV5w0J6lpNBs2GjO.jpg;;0.0;[{'id': 18, 'name': 'Drama'}];;es;Te llevo conmigo;An epic love story spanning decades is sparked by a chance encounter between two men in provincial Mexico. Based on a true story, ambition and societal pressure propel an aspiring chef to leave his soulmate and make the treacherous journey to New York, where life will never be the same.;4.985;/hB3tK6sfEYQllIXDScIUlk52YMe.jpg;[{'id': 7370, 'logo_path': None, 'name': 'Loki Films', 'origin_country': 'US'}, {'id': 14577, 'logo_path': '/y9hKsLfQ6JBAwqKMdrOFlH7Mrfv.png', 'name': 'Sony Pictures Worldwide Acquisitions (SPWA)', 'origin_country': 'US'}, {'id': 22146, 'logo_path': '/jPBtpMh0AUFqf9yfOJXer9d5Rei.png', 'name': 'Black Bear Pictures', 'origin_country': 'US'}, {'id': 134724, 'logo_path': None, 'name': 'The Population', 'origin_country': 'US'}, {'id': 134725, 'logo_path': None, 'name': 'Zafiro Cinema', 'origin_country': ''}];[{'iso_3166_1': 'MX', 'name': 'Mexico'}, {'iso_3166_1': 'US', 'name': 'United States of America'}];2020-01-26;0.0;111.0;[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}];Released;;False;7.216;58.0
Mary J. Blige's My Life;835860.0;False;/tGq0e1g7z8wjBu9d5pKnBYB7Wt5.jpg;;0.0;[{'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}];https://www.amazon.com/dp/B095XQMV59;en;Mary J. Blige's My Life;"Mary J. Blige set the music world on fire with her trailblazing 1994 LP ""My Life."" The singer, producer and actress reveals the demons and blessings that inspired the record and propelled her to international stardom. She celebrates the 25th anniversary of her most influential work by performing the album live for the first time.";2.902;/zlnZnhYHl9gfBoEWvOA1T7HNBwy.jpg;[{'id': 20580, 'logo_path': '/oRR9EXVoKP9szDkVKlze5HVJS7g.png', 'name': 'Amazon Studios', 'origin_country': 'US'}, {'id': 54916, 'logo_path': None, 'name': 'Blue Butterfly Productions', 'origin_country': ''}];[{'iso_3166_1': 'US', 'name': 'United States of America'}];2021-06-25;0.0;82.0;[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}];Released;;False;6.6;21.0
Fathom;819024.0;False;/sgK33G5tH3pxovh9YAn6gkqp4J7.jpg;;0.0;[{'id': 99, 'name': 'Documentary'}];https://tv.apple.com/movie/umc.cmc.5dba56sgwst50iuh5h9uqpdsq;en;Fathom;Two biologists set out on an undertaking as colossal as their subjects—deciphering the complex communication of whales. Dr. Michelle Fournet and Dr. Ellen Garland journey to opposite hemispheres to uncover a culture eons older than our own.;5.053;/5DtdQuZ2ADIlCeMT4g2lwWu22Zt.jpg;[{'id': 7261, 'logo_path': None, 'name': 'Back Allie Entertainment', 'origin_country': 'US'}, {'id': 14909, 'logo_path': '/8fLjVGiX8adkseQMCIBYt3UYFiO.png', 'name': 'Impact Partners', 'origin_country': 'US'}, {'id': 93092, 'logo_path': '/6bzhNe066LzwT14dvYmtKNHUK8F.png', 'name': 'Sundance Institute', 'origin_country': 'US'}, {'id': 139380, 'logo_path': None, 'name': 'Hidden Candy', 'origin_country': ''}, {'id': 143062, 'logo_path': None, 'name': 'Sandbox Films', 'origin_country': 'US'}, {'id': 152715, 'logo_path': None, 'name': 'Walking Upstream Pictures', 'origin_country': ''}, {'id': 152857, 'logo_path': None, 'name': 'Catapult Film Fund', 'origin_country': 'US'}];[{'iso_3166_1': 'US', 'name': 'United States of America'}];2021-06-16;0.0;86.0;[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}];Released;Discover a connection 40 million years in the making.;False;6.5;10.0
Rollers;45022.0;False;/hd4Z21byr544tYEQmz3DVxGlMVQ.jpg;;0.0;[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}];;en;Holy Rollers;Inspired by actual events in the late nineties when Hasidic Jews were recruited as mules to smuggle ecstasy from Europe into the United States.;6.207;/594RhDOkzRXkQM30XKjEG0843Ol.jpg;[{'id': 25577, 'logo_path': None, 'name': 'Safehouse Pictures', 'origin_country': 'US'}, {'id': 58550, 'logo_path': None, 'name': 'DeerJen', 'origin_country': 'US'}, {'id': 63568, 'logo_path': None, 'name': 'Lookbook Films', 'origin_country': ''}];[{'iso_3166_1': 'US', 'name': 'United States of America'}];2010-05-21;0.0;89.0;[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}];Released;In 1998, 1 million ecstasy pills were smuggled into the USA by a group of Hasidic Jews.;False;5.779;70.0
America: The Motion Picture;739542.0;False;/kkXMDMRGtuO9cewtFjWNREC74nf.jpg;;0.0;[{'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}];https://www.netflix.com/title/80189631;en;America: The Motion Picture;A chainsaw-wielding George Washington teams with beer-loving bro Sam Adams to take down the Brits in a tongue-in-cheek riff on the American Revolution.;55.656;/1JRRvx5RotvWM1maeq9r82ktdHi.jpg;[{'id': 40055, 'logo_path': None, 'name': 'Floyd County Productions', 'origin_country': 'US'}, {'id': 57743, 'logo_path': '/fon2TaTj6WU8kVfAmlHsvpPdt2p.png', 'name': 'Free Association', 'origin_country': 'US'}, {'id': 77973, 'logo_path': None, 'name': 'Lord Miller Productions', 'origin_country': 'US'}];[{'iso_3166_1': 'US', 'name': 'United States of America'}];2021-06-30;0.0;98.0;[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}];Released;This summer they're redrawing history.;False;5.826;181.0
Zola;539565.0;False;/zL7CozbpAbGSdhBsuTI847tu5Fo.jpg;;5000000.0;[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}];https://a24films.com/films/zola;en;Zola;A waitress agrees to accompany an exotic dancer, her put-upon boyfriend, and her mysterious and domineering roommate on a road trip to Florida to seek their fortune at a high-end strip club.;15.537;/bJLCPROp9bmNndurwZpVnOioVpB.jpg;[{'id': 1422, 'logo_path': '/aG7LGucYWmsrsEwnDN1HnUGfVmK.png', 'name': 'Killer Films', 'origin_country': 'US'}, {'id': 7499, 'logo_path': '/wz3wmwDfoVomvWFAoSKFGMvmVUe.png', 'name': 'Gigi Films', 'origin_country': 'US'}, {'id': 91934, 'logo_path': '/1wxOybskstMzBlHegdXkkxvN11N.png', 'name': 'Ramona Films', 'origin_country': 'US'}];[{'iso_3166_1': 'US', 'name': 'United States of America'}];2020-01-24;3500000.0;86.0;[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}];Released;Y'all wanna hear a story?;False;6.165;155.0
No Sudden Move;649409.0;False;/ok7RdHhVngnwkvKj09tvtOvypG.jpg;;0.0;[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}];https://www.hbomax.com/no-sudden-move;en;No Sudden Move;A group of criminals are brought together under mysterious circumstances and have to work together to uncover what's really going on when their simple job goes completely sideways.;39.697;/34BmdJkdvRweC3xJJFlOFQ2IbYc.jpg;[{'id': 174, 'logo_path': '/IuAlhI9eVC9Z8UQWOIDdWRKSEJ.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}, {'id': 158691, 'logo_path': '/s5ELD35ShWgVKQxgERHM2iP5bXA.png', 'name': 'HBO Max', 'origin_country': 'US'}];[{'iso_3166_1': 'US', 'name': 'United States of America'}];2021-06-24;0.0;115.0;[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}];Released;Trust is a setup.;False;6.403;476.0
The Tomorrow War;588228.0;False;/yizL4cEKsVvl17Wc1mGEIrQtM2F.jpg;{'id': 848922, 'name': 'The Tomorrow War Collection', 'poster_path': '/3YylRW8holkhX6IkOUxAy93DWWs.jpg', 'backdrop_path': '/yKSNSOwHOeiZv2DxwHAlpiEXBB4.jpg'};200000000.0;[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}];https://www.amazon.com/dp/B093CQZ2SM;en;The Tomorrow War;The world is stunned when a group of time travelers arrive from the year 2051 to deliver an urgent message: Thirty years in the future, mankind is losing a global war against a deadly alien species. The only hope for survival is for soldiers and civilians from the present to be transported to the future and join the fight. Among those recruited is high school teacher and family man Dan Forester. Determined to save the world for his young daughter, Dan teams up with a brilliant scientist and his estranged father in a desperate quest to rewrite the fate of the planet.;221.233;/34nDCQZwaEvsy4CFO5hkGRFDCVU.jpg;[{'id': 423, 'logo_path': '/uvA6e2O31qaonsbYd8tjvgqmNXh.png', 'name': 'Phantom Four', 'origin_country': 'US'}, {'id': 82819, 'logo_path': '/zlFa3VNua4hJyGEI4X2sqDrtEH9.png', 'name': 'Skydance Media', 'origin_country': 'US'}, {'id': 125000, 'logo_path': None, 'name': 'Lit Entertainment Group', 'origin_country': 'US'}];[{'iso_3166_1': 'US', 'name': 'United States of America'}];2021-07-02;0.0;138.0;[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}];Released;The fight for tomorrow begins today.;False;7.922;5965.0
